time,xaxis,yaxis,zaxis
7.095369,-0.26,2.74,0.56
7.097931,-0.2,2.51,0.51
7.099899,-0.15,2.27,0.45
7.102365,-0.1,2.01,0.39
7.104927,-0.05,1.73,0.33
7.108191,-0.01,1.44,0.27
7.110589,0.02,1.13,0.2
7.113471,0.06,0.82,0.14
7.115889,0.09,0.51,0.07
7.118585,0.12,0.19,0.01
7.120077,0.15,-0.14,-0.05
7.122581,0.18,-0.48,-0.1
7.125098,0.2,-0.82,-0.15
7.12797,0.23,-1.16,-0.19
7.131175,0.25,-1.49,-0.23
7.1336,0.27,-1.82,-0.26
7.136418,0.29,-2.12,-0.29
7.138646,0.3,-2.42,-0.32
7.14452,0.31,-2.69,-0.35
7.144955,0.32,-2.94,-0.36
7.145442,0.33,-3.17,-0.38
7.14885,0.34,-3.38,-0.4
7.15114,0.35,-3.56,-0.42
7.153725,0.37,-3.72,-0.43
7.166136,0.38,-3.84,-0.45
7.16709,0.39,-3.95,-0.46
7.167322,0.4,-4.02,-0.48
7.167867,0.41,-4.07,-0.49
7.168185,0.41,-4.1,-0.5
7.169425,0.41,-4.1,-0.51
7.172177,0.41,-4.08,-0.52
7.173949,0.4,-4.02,-0.53
7.176422,0.39,-3.93,-0.53
7.179121,0.36,-3.81,-0.53
7.180899,0.32,-3.66,-0.53
7.183403,0.28,-3.47,-0.52
7.186528,0.22,-3.24,-0.5
7.190073,0.16,-2.98,-0.48
7.191696,0.1,-2.67,-0.46
7.194228,0.03,-2.34,-0.43
7.196711,-0.05,-1.98,-0.39
7.198969,-0.12,-1.59,-0.35
7.201121,-0.2,-1.2,-0.31
7.203575,-0.27,-0.81,-0.26
7.206158,-0.35,-0.41,-0.21
7.20956,-0.43,-0.02,-0.15
7.212022,-0.5,0.36,-0.09
7.214525,-0.57,0.72,-0.02
7.217093,-0.63,1.05,0.06
7.219493,-0.68,1.36,0.14
7.221303,-0.73,1.64,0.22
7.223811,-0.77,1.9,0.3
7.227037,-0.8,2.15,0.37
7.229896,-0.82,2.37,0.45
7.232319,-0.84,2.57,0.51
7.234836,-0.86,2.75,0.58
7.237247,-0.86,2.9,0.64
7.242593,-0.87,3.02,0.69
7.243008,-0.86,3.12,0.74
7.244294,-0.85,3.2,0.78
7.246759,-0.83,3.25,0.81
7.250311,-0.81,3.29,0.84
7.252427,-0.78,3.3,0.85
7.262123,-0.74,3.3,0.86
7.262841,-0.7,3.27,0.86
7.263048,-0.66,3.23,0.85
7.263214,-0.61,3.16,0.83
7.264278,-0.56,3.09,0.8
7.267182,-0.5,3.01,0.77
7.271553,-0.45,2.91,0.73
7.272587,-0.39,2.78,0.69
7.275241,-0.33,2.62,0.64
7.277773,-0.28,2.42,0.58
7.280038,-0.24,2.2,0.52
7.282085,-0.21,1.95,0.45
7.284645,-0.19,1.69,0.38
7.288371,-0.17,1.41,0.31
7.290782,-0.14,1.13,0.24
7.292871,-0.12,0.84,0.17
7.295515,-0.1,0.55,0.1
7.297895,-0.08,0.26,0.03
7.299968,-0.06,-0.04,-0.03
7.302191,-0.04,-0.35,-0.09
7.304721,-0.02,-0.68,-0.15
7.308595,0,-1.02,-0.21
7.310824,0.02,-1.35,-0.25
7.313267,0.04,-1.67,-0.3
7.315741,0.07,-1.98,-0.33
7.318436,0.09,-2.28,-0.37
7.320545,0.12,-2.56,-0.4
7.322434,0.15,-2.83,-0.44
7.325019,0.19,-3.07,-0.47
7.32803,0.23,-3.3,-0.49
7.330893,0.27,-3.5,-0.52
7.333498,0.32,-3.68,-0.54
7.335974,0.38,-3.84,-0.56
7.338513,0.43,-3.97,-0.58
7.340194,0.48,-4.08,-0.6
7.342755,0.53,-4.16,-0.62
7.345408,0.58,-4.22,-0.64
7.348878,0.62,-4.24,-0.65
7.35118,0.65,-4.22,-0.66
7.357187,0.66,-4.17,-0.67
7.357936,0.65,-4.07,-0.67
7.359079,0.63,-3.94,-0.68
7.360516,0.6,-3.78,-0.67
7.362959,0.56,-3.57,-0.66
7.365561,0.51,-3.33,-0.65
7.368493,0.45,-3.04,-0.62
7.377976,0.38,-2.72,-0.59
7.378797,0.3,-2.37,-0.55
7.379015,0.22,-2,-0.5
7.379456,0.13,-1.6,-0.45
7.38067,0.04,-1.19,-0.38
7.383308,-0.05,-0.78,-0.32
7.386376,-0.14,-0.35,-0.25
7.388915,-0.24,0.07,-0.18
7.391447,-0.33,0.47,-0.09
7.393931,-0.41,0.86,0
7.396544,-0.49,1.22,0.09
7.398764,-0.56,1.56,0.18
7.400863,-0.62,1.87,0.27
7.403309,-0.68,2.16,0.35
7.405911,-0.73,2.43,0.43
7.409328,-0.76,2.67,0.5
7.41172,-0.79,2.9,0.57
7.414266,-0.82,3.1,0.63
7.41665,-0.84,3.27,0.69
7.418905,-0.85,3.42,0.74
7.42111,-0.84,3.54,0.78
7.423566,-0.84,3.63,0.81
7.426702,-0.82,3.69,0.84
7.429342,-0.8,3.73,0.87
7.432088,-0.76,3.74,0.88
7.435188,-0.72,3.72,0.88
7.43692,-0.67,3.67,0.87
7.438977,-0.61,3.61,0.85
7.441439,-0.55,3.51,0.83
7.443862,-0.49,3.39,0.79
7.446616,-0.42,3.23,0.75
7.449631,-0.37,3.04,0.71
7.454261,-0.31,2.83,0.65
7.454723,-0.27,2.59,0.59
7.457385,-0.22,2.34,0.52
7.459236,-0.19,2.06,0.45
7.461586,-0.15,1.76,0.38
7.464114,-0.11,1.45,0.3
7.466713,-0.08,1.13,0.23
7.473051,-0.04,0.8,0.15
7.47366,0,0.47,0.07
7.475014,0.05,0.13,0
7.477441,0.1,-0.23,-0.07
7.479416,0.16,-0.58,-0.13
7.481884,0.22,-0.93,-0.19
7.484405,0.28,-1.27,-0.24
7.487668,0.34,-1.6,-0.28
7.489488,0.4,-1.9,-0.32
7.49197,0.46,-2.18,-0.35
7.494488,0.51,-2.45,-0.37
7.49708,0.57,-2.7,-0.4
7.499477,0.62,-2.94,-0.42
7.502057,0.67,-3.15,-0.44
7.50459,0.72,-3.33,-0.46
7.5072,0.77,-3.49,-0.47
7.510478,0.82,-3.6,-0.49
7.512903,0.86,-3.68,-0.5
7.51539,0.88,-3.74,-0.52
7.517985,0.9,-3.76,-0.53
7.519876,0.9,-3.75,-0.55
7.522497,0.9,-3.7,-0.56
7.524927,0.87,-3.62,-0.57
7.527937,0.84,-3.52,-0.57
7.530847,0.79,-3.39,-0.58
7.536192,0.72,-3.22,-0.58
7.536552,0.64,-3.01,-0.57
7.538501,0.55,-2.78,-0.56
7.540094,0.47,-2.51,-0.54
7.542594,0.38,-2.21,-0.52
7.545285,0.28,-1.88,-0.49
7.548575,0.19,-1.54,-0.45
7.555284,0.09,-1.18,-0.4
7.555996,-0.01,-0.8,-0.35
7.556319,-0.11,-0.42,-0.29
7.558688,-0.2,-0.04,-0.22
7.560283,-0.29,0.33,-0.15
7.562891,-0.37,0.69,-0.07
7.566931,-0.44,1.02,0.02
7.567973,-0.51,1.34,0.11
7.571141,-0.58,1.64,0.2
7.573761,-0.64,1.93,0.29
7.576108,-0.69,2.2,0.37
7.578724,-0.74,2.46,0.45
7.580419,-0.77,2.69,0.53
7.583018,-0.8,2.91,0.6
7.586004,-0.82,3.12,0.67
7.588764,-0.84,3.29,0.73
7.591306,-0.85,3.43,0.79
7.593931,-0.86,3.55,0.84
7.596381,-0.85,3.64,0.88
7.599026,-0.83,3.71,0.91
7.600693,-0.81,3.75,0.94
7.603273,-0.78,3.78,0.95
7.605881,-0.73,3.77,0.96
7.609199,-0.68,3.74,0.96
7.611831,-0.63,3.69,0.95
7.614161,-0.57,3.6,0.93
7.616687,-0.52,3.5,0.9
7.619025,-0.47,3.37,0.86
7.62107,-0.42,3.22,0.83
7.623688,-0.37,3.04,0.79
7.626021,-0.33,2.84,0.73
7.628673,-0.3,2.61,0.67
7.634535,-0.27,2.35,0.61
7.634933,-0.25,2.06,0.54
7.636649,-0.23,1.75,0.46
7.639169,-0.21,1.41,0.38
7.641148,-0.2,1.06,0.3
7.643826,-0.18,0.7,0.22
7.646268,-0.15,0.33,0.14
7.655734,-0.12,-0.05,0.07
7.656294,-0.09,-0.43,-0.01
7.65649,-0.05,-0.81,-0.07
7.657114,-0.01,-1.18,-0.13
7.659141,0.05,-1.55,-0.19
7.661674,0.11,-1.9,-0.23
7.664483,0.17,-2.24,-0.29
7.666807,0.24,-2.57,-0.33
7.669828,0.32,-2.86,-0.37
7.672346,0.4,-3.15,-0.42
7.67502,0.48,-3.4,-0.46
7.67736,0.56,-3.62,-0.5
7.679213,0.64,-3.81,-0.54
7.681814,0.72,-3.97,-0.58
7.684284,0.79,-4.1,-0.61
7.686857,0.85,-4.19,-0.64
7.690031,0.9,-4.24,-0.67
7.692541,0.93,-4.27,-0.7
7.695149,0.96,-4.26,-0.73
7.697658,0.97,-4.22,-0.75
7.699641,0.96,-4.14,-0.77
7.701953,0.94,-4.03,-0.78
7.704601,0.91,-3.89,-0.79
7.707111,0.85,-3.71,-0.79
7.710607,0.79,-3.49,-0.79
7.713712,0.72,-3.25,-0.77
7.715448,0.63,-2.96,-0.75
7.71797,0.54,-2.64,-0.71
7.719889,0.45,-2.29,-0.67
7.722194,0.36,-1.9,-0.62
7.725284,0.26,-1.49,-0.56
7.72826,0.17,-1.07,-0.5
7.730735,0.07,-0.63,-0.42
7.733164,-0.03,-0.2,-0.34
7.735543,-0.12,0.23,-0.25
7.738442,-0.21,0.64,-0.15
7.739866,-0.31,1.03,-0.06
7.742396,-0.4,1.4,0.05
7.74508,-0.49,1.74,0.14
7.74916,-0.58,2.07,0.24
7.750927,-0.66,2.4,0.34
7.753403,-0.73,2.72,0.42
7.755932,-0.79,3.01,0.5
7.758547,-0.84,3.28,0.59
7.760156,-0.89,3.52,0.66
7.771647,-0.94,3.72,0.72
7.772287,-0.97,3.9,0.79
7.772481,-0.99,4.03,0.84
7.772645,-1,4.14,0.89
7.773539,-1,4.23,0.92
7.776437,-0.99,4.28,0.95
7.779063,-0.96,4.3,0.97
7.780314,-0.93,4.29,0.99
7.782845,-0.89,4.26,0.98
7.78562,-0.85,4.19,0.98
7.788845,-0.79,4.08,0.96
7.791322,-0.73,3.95,0.93
7.79382,-0.67,3.78,0.89
7.796337,-0.6,3.58,0.84
7.79906,-0.54,3.34,0.79
7.800752,-0.49,3.09,0.73
7.803192,-0.44,2.82,0.66
7.805839,-0.39,2.53,0.59
7.808703,-0.34,2.22,0.51
7.811822,-0.29,1.89,0.43
7.814099,-0.24,1.56,0.35
7.816678,-0.19,1.21,0.27
7.818996,-0.13,0.84,0.19
7.820884,-0.07,0.45,0.1
7.823702,-0.01,0.06,0.03
7.826755,0.05,-0.34,-0.05
7.829352,0.12,-0.74,-0.11
7.831926,0.2,-1.14,-0.18
7.834143,0.27,-1.52,-0.23
7.83689,0.35,-1.88,-0.28
7.839627,0.43,-2.23,-0.33
7.84117,0.51,-2.57,-0.37
7.848297,0.59,-2.89,-0.42
7.848829,0.66,-3.19,-0.46
7.850051,0.74,-3.46,-0.5
7.852205,0.82,-3.71,-0.53
7.854571,0.89,-3.92,-0.57
7.857074,0.95,-4.09,-0.6
7.858892,1.01,-4.23,-0.63
7.87095,1.05,-4.33,-0.66
7.871652,1.08,-4.39,-0.69
7.871837,1.1,-4.42,-0.72
7.872,1.1,-4.42,-0.74
7.872161,1.08,-4.38,-0.76
7.873978,1.05,-4.3,-0.78
7.877427,1.01,-4.19,-0.8
7.879178,0.95,-4.03,-0.81
7.881745,0.87,-3.84,-0.81
7.884139,0.78,-3.6,-0.81
7.886692,0.68,-3.32,-0.8
7.890218,0.57,-3,-0.78
7.89253,0.46,-2.64,-0.75
7.895088,0.33,-2.24,-0.72
7.897622,0.21,-1.82,-0.67
7.899708,0.08,-1.37,-0.61
7.902056,-0.04,-0.91,-0.54
7.904399,-0.16,-0.43,-0.47
7.907104,-0.28,0.04,-0.38
7.910387,-0.4,0.5,-0.28
7.912802,-0.5,0.95,-0.17
7.915481,-0.61,1.35,-0.06
7.917935,-0.71,1.72,0.06
7.919994,-0.79,2.07,0.17
7.922036,-0.86,2.4,0.27
7.924579,-0.92,2.7,0.38
7.928233,-0.97,2.98,0.48
7.930615,-1.01,3.24,0.58
7.932848,-1.04,3.47,0.67
7.935629,-1.06,3.66,0.76
7.93817,-1.08,3.82,0.83
7.939934,-1.08,3.94,0.9
7.946429,-1.08,4.03,0.96
7.94688,-1.06,4.1,1
7.948727,-1.03,4.14,1.04
7.951297,-0.98,4.15,1.06
7.953474,-0.93,4.12,1.08
7.955749,-0.87,4.07,1.08
7.969694,-0.8,3.97,1.07
7.970341,-0.73,3.84,1.05
7.970531,-0.66,3.68,1.02
7.970906,-0.58,3.5,0.97
7.971072,-0.51,3.3,0.92
7.971227,-0.44,3.09,0.87
7.973382,-0.37,2.86,0.8
7.975887,-0.3,2.6,0.73
7.978626,-0.23,2.31,0.65
7.980254,-0.17,1.98,0.56
7.982791,-0.11,1.62,0.47
7.985359,-0.04,1.24,0.37
7.988906,0.02,0.84,0.28
7.991826,0.1,0.43,0.18
7.9937,0.17,0.03,0.08
7.996226,0.24,-0.37,-0.01
7.998895,0.32,-0.75,-0.1
8.000426,0.4,-1.13,-0.18
8.003139,0.47,-1.49,-0.25
8.005644,0.54,-1.83,-0.31
8.008539,0.6,-2.15,-0.37
8.011688,0.66,-2.46,-0.42
8.013984,0.71,-2.74,-0.47
8.016624,0.75,-2.99,-0.52
8.01908,0.79,-3.2,-0.58
8.020736,0.82,-3.38,-0.63
8.023265,0.84,-3.53,-0.68
8.026164,0.85,-3.64,-0.73
8.029463,0.86,-3.72,-0.78
8.031387,0.85,-3.77,-0.82
8.034255,0.84,-3.78,-0.85
8.036816,0.81,-3.76,-0.89
8.038898,0.77,-3.71,-0.91
8.043729,0.73,-3.62,-0.92
8.044085,0.69,-3.5,-0.93
8.046123,0.63,-3.34,-0.93
8.048957,0.57,-3.16,-0.92
8.05186,0.51,-2.93,-0.91
8.054521,0.44,-2.68,-0.89
8.072247,0.37,-2.41,-0.86
8.072929,0.29,-2.11,-0.83
8.073137,0.21,-1.8,-0.78
8.073295,0.13,-1.47,-0.73
8.073446,0.05,-1.12,-0.67
8.073608,-0.03,-0.76,-0.6
8.073755,-0.11,-0.4,-0.52
8.074579,-0.18,-0.03,-0.43
8.077241,-0.26,0.34,-0.34
8.079109,-0.32,0.7,-0.24
8.081432,-0.39,1.05,-0.15
8.083968,-0.47,1.38,-0.05
8.086507,-0.53,1.68,0.04
8.090218,-0.58,1.96,0.14
8.092435,-0.63,2.21,0.22
8.095064,-0.66,2.43,0.31
8.097458,-0.7,2.63,0.4
8.09926,-0.72,2.81,0.48
8.101649,-0.74,2.97,0.56
8.104213,-0.76,3.1,0.62
8.107001,-0.77,3.2,0.67
8.110188,-0.77,3.29,0.73
8.112708,-0.77,3.36,0.77
8.115175,-0.76,3.39,0.81
8.117787,-0.74,3.4,0.83
8.119958,-0.71,3.39,0.84
8.12272,-0.68,3.37,0.85
8.124455,-0.64,3.32,0.85
8.127645,-0.6,3.25,0.84
8.130532,-0.55,3.15,0.82
8.132896,-0.51,3.03,0.79
8.13542,-0.47,2.87,0.76
8.139064,-0.42,2.7,0.72
8.139665,-0.39,2.51,0.67
8.142291,-0.35,2.29,0.61
8.144773,-0.31,2.05,0.55
8.14822,-0.28,1.78,0.48
8.150441,-0.24,1.5,0.4
8.153073,-0.2,1.2,0.33
8.158637,-0.16,0.88,0.25
8.159094,-0.11,0.55,0.16
8.160347,-0.05,0.21,0.08
8.162349,0.01,-0.14,-0.01
8.164949,0.08,-0.48,-0.08
8.16777,0.16,-0.82,-0.16
8.17085,0.24,-1.15,-0.23
8.176939,0.31,-1.45,-0.29
8.177406,0.39,-1.74,-0.35
8.17849,0.46,-2.02,-0.41
8.180054,0.53,-2.28,-0.46
8.182558,0.59,-2.54,-0.5
8.185084,0.66,-2.77,-0.54
8.188546,0.72,-2.97,-0.58
8.191139,0.77,-3.14,-0.62
8.19381,0.82,-3.29,-0.66
8.196203,0.86,-3.41,-0.69
8.198797,0.9,-3.49,-0.72
8.2003,0.92,-3.56,-0.73
8.202883,0.93,-3.59,-0.75
8.20548,0.92,-3.58,-0.76
8.208263,0.91,-3.56,-0.76
8.211367,0.89,-3.51,-0.76
8.213693,0.86,-3.43,-0.76
8.216311,0.83,-3.31,-0.75
8.21897,0.78,-3.17,-0.74
8.221266,0.72,-3,-0.72
8.22308,0.66,-2.79,-0.69
8.226161,0.59,-2.56,-0.65
8.228851,0.52,-2.3,-0.62
8.231733,0.44,-2.02,-0.57
8.23402,0.36,-1.71,-0.52
8.237234,0.27,-1.39,-0.46
8.239109,0.18,-1.05,-0.4
8.240943,0.1,-0.7,-0.34
8.243628,0.01,-0.34,-0.27
8.245953,-0.08,0.02,-0.19
8.24876,-0.16,0.38,-0.1
8.251841,-0.25,0.73,-0.02
8.256599,-0.33,1.06,0.07
8.256964,-0.4,1.37,0.16
8.259064,-0.48,1.66,0.24
8.261064,-0.55,1.93,0.33
8.263617,-0.61,2.2,0.4
8.266536,-0.67,2.45,0.48
8.279494,-0.72,2.69,0.55
8.280096,-0.77,2.9,0.61
8.28029,-0.81,3.09,0.66
8.280461,-0.85,3.24,0.71
8.28063,-0.87,3.38,0.75
8.281342,-0.89,3.48,0.79
8.283815,-0.9,3.56,0.81
8.286484,-0.9,3.61,0.83
8.289627,-0.9,3.63,0.84
8.292164,-0.89,3.61,0.85
8.294777,-0.87,3.58,0.84
8.297177,-0.86,3.52,0.83
8.299182,-0.82,3.44,0.81
8.301542,-0.79,3.35,0.79
8.304032,-0.75,3.23,0.76
8.307063,-0.71,3.08,0.72
8.310115,-0.66,2.9,0.67
8.31263,-0.62,2.69,0.62
8.315253,-0.57,2.44,0.56
8.317581,-0.52,2.17,0.5
8.319506,-0.46,1.86,0.42
8.321856,-0.4,1.53,0.35
8.324322,-0.32,1.19,0.27
8.327126,-0.24,0.83,0.19
8.33045,-0.15,0.46,0.1
8.332904,-0.05,0.08,0.02
8.335465,0.05,-0.3,-0.07
8.337761,0.16,-0.67,-0.15
8.339665,0.27,-1.04,-0.22
8.342156,0.38,-1.39,-0.29
8.344675,0.49,-1.72,-0.35
8.347159,0.59,-2.03,-0.41
8.350689,0.69,-2.33,-0.47
8.354829,0.78,-2.63,-0.51
8.355667,0.86,-2.9,-0.56
8.358181,0.95,-3.15,-0.59
8.359913,1.03,-3.37,-0.63
8.36226,1.1,-3.57,-0.67
8.364796,1.17,-3.74,-0.7
8.378822,1.22,-3.87,-0.74
8.379451,1.26,-3.98,-0.77
8.379658,1.29,-4.05,-0.79
8.379829,1.31,-4.1,-0.81
8.379993,1.32,-4.12,-0.82
8.380377,1.31,-4.11,-0.82
8.382906,1.29,-4.07,-0.82
8.385055,1.25,-4,-0.81
8.388542,1.21,-3.88,-0.81
8.390875,1.14,-3.74,-0.8
8.393432,1.07,-3.57,-0.79
8.396036,0.98,-3.36,-0.76
8.398485,0.88,-3.12,-0.74
8.401116,0.78,-2.85,-0.71
8.402688,0.66,-2.54,-0.67
8.405325,0.54,-2.19,-0.62
8.40819,0.41,-1.82,-0.57
8.411193,0.27,-1.42,-0.51
8.413732,0.12,-0.99,-0.44
8.416142,-0.02,-0.55,-0.37
8.418844,-0.16,-0.11,-0.28
8.42058,-0.3,0.34,-0.19
8.423018,-0.43,0.77,-0.1
8.425594,-0.56,1.17,-0.01
8.428999,-0.67,1.56,0.08
8.431459,-0.78,1.9,0.18
8.437493,-0.87,2.22,0.27
8.437896,-0.96,2.51,0.35
8.439065,-1.03,2.78,0.43
8.440974,-1.09,3.03,0.5
8.443189,-1.14,3.25,0.57
8.445875,-1.17,3.44,0.63
8.448591,-1.2,3.6,0.69
8.461471,-1.22,3.72,0.74
8.462215,-1.22,3.8,0.79
8.462427,-1.21,3.86,0.83
8.462857,-1.19,3.88,0.86
8.463057,-1.15,3.85,0.87
8.463463,-1.1,3.8,0.88
8.466625,-1.04,3.7,0.88
8.469454,-0.98,3.58,0.87
8.472375,-0.91,3.43,0.85
8.474339,-0.84,3.27,0.83
8.476866,-0.77,3.08,0.8
8.479048,-0.7,2.88,0.76
8.481097,-0.64,2.67,0.73
8.483708,-0.57,2.44,0.68
8.486254,-0.51,2.19,0.63
8.489659,-0.45,1.92,0.57
8.492115,-0.38,1.63,0.5
8.494659,-0.3,1.32,0.44
8.497197,-0.22,0.99,0.36
8.499314,-0.14,0.64,0.28
8.501469,-0.05,0.28,0.2
8.503974,0.05,-0.1,0.11
8.507084,0.15,-0.48,0.02
8.51001,0.27,-0.85,-0.07
8.512482,0.38,-1.21,-0.15
8.515807,0.5,-1.54,-0.23
8.51744,0.61,-1.85,-0.31
8.519374,0.72,-2.15,-0.37
8.521838,0.82,-2.42,-0.43
8.524161,0.9,-2.68,-0.49
8.526763,0.99,-2.94,-0.54
8.530121,1.08,-3.16,-0.58
8.532719,1.15,-3.36,-0.62
8.535337,1.21,-3.53,-0.65
8.537704,1.27,-3.67,-0.68
8.539522,1.32,-3.77,-0.7
8.541919,1.35,-3.85,-0.72
8.544452,1.37,-3.9,-0.73
8.547216,1.38,-3.92,-0.74
8.552318,1.38,-3.91,-0.75
8.553298,1.36,-3.86,-0.75
8.555404,1.32,-3.78,-0.74
8.557909,1.26,-3.66,-0.73
8.559815,1.2,-3.51,-0.71
8.562192,1.11,-3.32,-0.69
8.576038,1.02,-3.1,-0.66
8.576823,0.91,-2.84,-0.63
8.577039,0.78,-2.54,-0.59
8.577197,0.65,-2.2,-0.54
8.577348,0.51,-1.83,-0.49
8.578505,0.36,-1.42,-0.43
8.579849,0.21,-1,-0.37
8.582347,0.06,-0.56,-0.3
8.585012,-0.08,-0.1,-0.23
8.588269,-0.22,0.34,-0.16
8.590647,-0.36,0.76,-0.07
8.593451,-0.49,1.16,0.02
8.595786,-0.61,1.53,0.1
8.598655,-0.72,1.87,0.19
8.599999,-0.82,2.19,0.27
8.602729,-0.9,2.49,0.35
8.605258,-0.97,2.78,0.42
8.608052,-1.04,3.03,0.49
8.611245,-1.09,3.27,0.55
8.613715,-1.13,3.48,0.62
8.616116,-1.15,3.64,0.67
8.618699,-1.17,3.75,0.72
8.62033,-1.19,3.83,0.77
8.622924,-1.18,3.88,0.81
8.625354,-1.17,3.88,0.84
8.62785,-1.14,3.86,0.86
8.631319,-1.1,3.8,0.87
8.633912,-1.05,3.7,0.87
8.63654,-0.99,3.58,0.86
8.638955,-0.93,3.43,0.85
8.640549,-0.86,3.26,0.83
8.643179,-0.8,3.08,0.81
8.650616,-0.73,2.88,0.77
8.651092,-0.67,2.66,0.74
8.651589,-0.6,2.41,0.69
8.654102,-0.53,2.15,0.63
8.656636,-0.46,1.86,0.57
8.658775,-0.38,1.55,0.5
8.660853,-0.3,1.22,0.42
8.674933,-0.2,0.85,0.34
8.675629,-0.1,0.48,0.26
8.675829,0.02,0.09,0.17
8.676006,0.14,-0.3,0.08
8.676196,0.27,-0.69,-0.01
8.676904,0.41,-1.06,-0.1
8.67941,0.54,-1.41,-0.18
8.68106,0.66,-1.74,-0.26
8.683544,0.79,-2.05,-0.33
8.686156,0.89,-2.33,-0.39
8.689418,0.99,-2.6,-0.45
8.69187,1.08,-2.86,-0.5
8.694447,1.16,-3.09,-0.55
8.697063,1.23,-3.28,-0.59
8.699305,1.3,-3.45,-0.62
8.701215,1.35,-3.59,-0.65
8.703931,1.39,-3.69,-0.67
8.707051,1.42,-3.78,-0.69
8.709736,1.43,-3.82,-0.7
8.712344,1.43,-3.83,-0.72
8.714713,1.42,-3.83,-0.72
8.717328,1.39,-3.78,-0.72
8.71914,1.35,-3.7,-0.72
8.721497,1.29,-3.59,-0.71
8.724138,1.21,-3.44,-0.69
8.726645,1.11,-3.24,-0.67
8.730025,1,-3.01,-0.64
8.732492,0.88,-2.73,-0.61
8.735211,0.75,-2.42,-0.57
8.737731,0.61,-2.09,-0.53
8.739587,0.46,-1.72,-0.48
8.742083,0.31,-1.32,-0.43
8.748411,0.14,-0.9,-0.37
8.748836,-0.02,-0.45,-0.31
8.750374,-0.18,0.01,-0.24
8.753213,-0.33,0.48,-0.17
8.755234,-0.47,0.94,-0.09
8.757726,-0.59,1.37,-0.01
8.759559,-0.71,1.77,0.06
8.773529,-0.81,2.13,0.14
8.774127,-0.91,2.47,0.22
8.774342,-0.99,2.79,0.3
8.774508,-1.05,3.08,0.38
8.774651,-1.12,3.33,0.45
8.775445,-1.17,3.56,0.52
8.77812,-1.21,3.74,0.58
8.779824,-1.24,3.89,0.64
8.782257,-1.25,3.99,0.69
8.784793,-1.25,4.04,0.73
8.788553,-1.24,4.06,0.77
8.790554,-1.22,4.03,0.79
8.793733,-1.18,3.98,0.81
8.795489,-1.13,3.9,0.82
8.798053,-1.08,3.79,0.83
8.800055,-1.02,3.66,0.82
8.802415,-0.96,3.5,0.8
8.805108,-0.89,3.32,0.78
8.808165,-0.82,3.12,0.75
8.81086,-0.76,2.91,0.71
8.813561,-0.69,2.67,0.67
8.816003,-0.63,2.4,0.61
8.818511,-0.56,2.1,0.55
8.820148,-0.48,1.79,0.48
8.822694,-0.4,1.45,0.41
8.825331,-0.3,1.08,0.33
8.82877,-0.2,0.7,0.25
8.831174,-0.08,0.3,0.16
8.833757,0.05,-0.09,0.08
8.836254,0.18,-0.48,-0.01
8.83892,0.32,-0.86,-0.09
8.840554,0.46,-1.21,-0.16
8.846688,0.59,-1.55,-0.23
8.847101,0.72,-1.87,-0.3
8.849142,0.84,-2.16,-0.36
8.851714,0.94,-2.44,-0.41
8.854223,1.04,-2.7,-0.46
8.856351,1.12,-2.94,-0.5
8.870008,1.21,-3.15,-0.53
8.870486,1.27,-3.32,-0.56
8.870657,1.33,-3.48,-0.59
8.870782,1.38,-3.6,-0.61
8.870911,1.41,-3.7,-0.62
8.871032,1.44,-3.77,-0.62
8.873363,1.44,-3.82,-0.63
8.876695,1.44,-3.83,-0.62
8.879108,1.43,-3.82,-0.62
8.880927,1.4,-3.76,-0.61
8.883284,1.35,-3.67,-0.6
8.885839,1.29,-3.55,-0.58
8.889225,1.21,-3.38,-0.56
8.891761,1.11,-3.18,-0.52
8.894125,1,-2.94,-0.49
8.896681,0.88,-2.67,-0.45
8.898926,0.75,-2.35,-0.41
8.900998,0.6,-2,-0.36
8.903644,0.45,-1.61,-0.31
8.906696,0.29,-1.19,-0.26
8.909391,0.13,-0.75,-0.2
8.912096,-0.04,-0.29,-0.14
8.914675,-0.21,0.17,-0.08
8.917057,-0.37,0.63,-0.01
8.918991,-0.52,1.08,0.06
8.921355,-0.67,1.5,0.13
8.924587,-0.8,1.88,0.21
8.926548,-0.92,2.23,0.28
8.929726,-1.03,2.56,0.35
8.932242,-1.13,2.87,0.42
8.934721,-1.21,3.14,0.49
8.937267,-1.28,3.39,0.54
8.939279,-1.35,3.6,0.6
8.941573,-1.4,3.77,0.65
8.944177,-1.44,3.89,0.69
8.946906,-1.45,3.97,0.72
8.94996,-1.45,4.01,0.75
8.952585,-1.44,4.01,0.77
8.955036,-1.42,3.97,0.79
8.959741,-1.37,3.91,0.8
8.960097,-1.31,3.81,0.8
8.96191,-1.25,3.7,0.79
8.964497,-1.19,3.56,0.77
8.967355,-1.11,3.38,0.75
8.970683,-1.03,3.17,0.71
8.972884,-0.95,2.95,0.67
8.985228,-0.86,2.69,0.62
8.985956,-0.78,2.4,0.57
8.986164,-0.68,2.08,0.51
8.986333,-0.57,1.74,0.44
8.986509,-0.45,1.38,0.36
8.987544,-0.33,1.01,0.29
8.990752,-0.19,0.62,0.2
8.993278,-0.05,0.23,0.12
8.995506,0.09,-0.16,0.03
8.998004,0.24,-0.54,-0.05
8.999883,0.39,-0.92,-0.13
9.002412,0.54,-1.28,-0.21
