time,gFx,gFy,gFz,TgF
18.915060166,1.0862,0.6286,-0.0826,1.258
18.916426208,1.1067,0.6471,-0.0870,1.285
18.919000895,1.1209,0.6597,-0.0777,1.303
18.921679802,1.1297,0.6783,-0.0796,1.320
18.924765011,1.1380,0.6908,-0.0791,1.334
18.927292303,1.1419,0.6972,-0.0835,1.341
18.929818344,1.1468,0.7094,-0.0923,1.352
18.935781626,1.1482,0.7132,-0.0938,1.355
18.936270168,1.1517,0.7132,-0.0948,1.358
18.936712876,1.1443,0.7079,-0.0865,1.348
18.939287147,1.1429,0.6977,-0.0826,1.342
18.942292877,1.1267,0.6904,-0.0928,1.325
18.944870065,1.1140,0.6783,-0.0997,1.308
18.960588712,1.0979,0.6583,-0.1055,1.284
18.961272306,1.0798,0.6379,-0.1055,1.259
18.961516473,1.0588,0.6174,-0.1031,1.230
18.96173241,1.0373,0.5888,-0.1094,1.198
18.961943868,1.0123,0.5659,-0.1162,1.166
18.962148035,0.9834,0.5445,-0.1177,1.130
18.962939181,0.9556,0.5174,-0.1157,1.093
18.965072306,0.9292,0.4930,-0.1197,1.059
18.967795484,0.9037,0.4663,-0.1231,1.024
18.970199494,0.8759,0.4459,-0.1201,0.990
18.972655588,0.8465,0.4211,-0.1187,0.953
18.975118557,0.8255,0.3978,-0.1157,0.924
18.97704736,0.7971,0.3798,-0.1133,0.890
18.980095277,0.7702,0.3657,-0.1153,0.860
18.982706318,0.7492,0.3516,-0.1187,0.836
18.984807725,0.7267,0.3395,-0.1226,0.811
18.987228038,0.7018,0.3263,-0.1245,0.784
18.989702465,0.6925,0.3166,-0.1265,0.772
18.992562205,0.6793,0.3112,-0.1206,0.757
18.994989393,0.6685,0.3000,-0.1216,0.743
18.997282257,0.6646,0.2962,-0.1197,0.737
18.999943716,0.6685,0.2898,-0.1157,0.738
19.002881841,0.6553,0.2875,-0.1153,0.725
19.006070696,0.6553,0.2923,-0.1133,0.726
19.008476998,0.6500,0.2889,-0.1109,0.720
19.01098028,0.6475,0.2903,-0.1041,0.717
19.013489082,0.6401,0.2889,-0.1021,0.710
19.015181686,0.6416,0.2894,-0.0982,0.711
19.017741478,0.6431,0.2923,-0.0909,0.712
19.020213458,0.6387,0.2908,-0.0958,0.708
19.02285101,0.6396,0.2928,-0.0933,0.710
19.025512364,0.6504,0.2962,-0.0967,0.721
19.027714083,0.6509,0.2982,-0.0904,0.722
19.030322052,0.6578,0.3015,-0.0791,0.728
19.032858355,0.6676,0.3059,-0.0680,0.737
19.03556497,0.6773,0.3107,-0.0724,0.749
19.037829345,0.6896,0.3186,-0.0777,0.764
19.040452678,0.7062,0.3181,-0.0791,0.779
19.043048616,0.7213,0.3244,-0.0728,0.794
19.046121898,0.7380,0.3293,-0.0801,0.812
19.04869096,0.7639,0.3370,-0.0796,0.839
19.051201534,0.7824,0.3462,-0.0840,0.860
19.053754451,0.8054,0.3530,-0.0914,0.884
19.05564143,0.8304,0.3711,-0.0865,0.914
19.058205128,0.8539,0.3885,-0.0958,0.943
19.066918983,0.8739,0.4041,-0.0962,0.968
19.067576014,0.8945,0.4250,-0.0987,0.995
19.067846014,0.9150,0.4498,-0.0909,1.024
19.068650494,0.9394,0.4736,-0.0938,1.056
19.070921067,0.9663,0.5027,-0.0874,1.093
19.073512265,0.9991,0.5266,-0.0811,1.132
19.075797109,1.0211,0.5538,-0.0694,1.164
19.091776902,1.0446,0.5810,-0.0714,1.197
19.092329142,1.0436,0.6102,-0.0479,1.210
19.092512892,0.9967,0.6228,0.0384,1.176
19.092666954,1.0764,0.6408,-0.1494,1.262
19.092823361,1.1458,0.6656,-0.2094,1.342
19.092972475,1.1664,0.6845,-0.0894,1.355
19.095583413,1.1811,0.7016,-0.0123,1.374
19.096021903,1.2128,0.7205,-0.0206,1.411
19.098492945,1.2167,0.7405,-0.0289,1.425
19.101370914,1.2031,0.7565,-0.0211,1.421
19.104208674,1.1742,0.7623,-0.0362,1.400
19.106089716,1.1590,0.7556,-0.0786,1.386
19.108581175,1.1424,0.7419,-0.1031,1.366
19.112559665,1.1243,0.7200,-0.1065,1.339
19.113618779,1.1126,0.6952,-0.1026,1.316
19.116330342,1.1028,0.6661,-0.0972,1.292
19.118816749,1.0886,0.6379,-0.0997,1.266
19.121476957,1.0739,0.6058,-0.1055,1.238
19.12445753,1.0544,0.5766,-0.1026,1.206
19.127278833,1.0304,0.5552,-0.0992,1.175
19.129469823,0.9982,0.5193,-0.1011,1.130
19.132076646,0.9639,0.4974,-0.1123,1.090
19.134648261,0.9336,0.4770,-0.1221,1.055
19.136586334,0.9008,0.4547,-0.1426,1.019
19.139060969,0.8671,0.4298,-0.1445,0.979
19.142198678,0.8338,0.4153,-0.1421,0.942
19.145048053,0.8089,0.3934,-0.1441,0.911
19.146703106,0.7854,0.3754,-0.1407,0.882
19.149156595,0.7634,0.3623,-0.1402,0.857
19.152405398,0.7438,0.3433,-0.1450,0.832
19.155033263,0.7252,0.3293,-0.1431,0.809
19.156956805,0.7111,0.3195,-0.1465,0.793
19.160019826,0.6988,0.3156,-0.1470,0.781
19.162229357,0.6930,0.3084,-0.1470,0.773
19.164974566,0.6886,0.3025,-0.1431,0.766
19.167654358,0.6856,0.2982,-0.1465,0.762
19.170087431,0.6808,0.2972,-0.1421,0.756
19.172643837,0.6768,0.2967,-0.1397,0.752
19.174570608,0.6822,0.3015,-0.1402,0.759
19.177270921,0.6871,0.3074,-0.1470,0.767
19.179596911,0.6876,0.3040,-0.1431,0.765
19.18247863,0.6905,0.3054,-0.1377,0.768
19.184847641,0.6910,0.3117,-0.1363,0.770
19.187147172,0.6969,0.3127,-0.1275,0.774
19.189737954,0.6988,0.3151,-0.1338,0.778
19.197684257,0.7072,0.3214,-0.1402,0.789
19.198235455,0.7140,0.3191,-0.1221,0.792
19.198485663,0.7184,0.3263,-0.1143,0.797
19.199789309,0.7252,0.3316,-0.1006,0.804
19.203027747,0.7316,0.3380,-0.1011,0.812
19.205529674,0.7384,0.3516,-0.1006,0.824
19.208222487,0.7443,0.3589,-0.0889,0.831
19.225412124,0.7551,0.3681,-0.0816,0.844
19.22606077,0.7693,0.3783,-0.0845,0.861
19.226475718,0.7879,0.3871,-0.0850,0.882
19.226637801,0.8089,0.3987,-0.0748,0.905
19.226787332,0.8275,0.4099,-0.0660,0.926
19.226934676,0.8470,0.4211,-0.0660,0.948
19.227085457,0.8597,0.4318,-0.0592,0.964
19.227524468,0.8769,0.4484,-0.0680,0.987
19.230326864,0.8915,0.4590,-0.0660,1.005
19.232763687,0.9096,0.4721,-0.0665,1.027
19.235306708,0.9272,0.4955,-0.0640,1.053
19.237813896,0.9404,0.5144,-0.0645,1.074
19.24023348,0.9600,0.5334,-0.0655,1.100
19.242861136,0.9835,0.5529,-0.0621,1.130
19.246189053,1.0021,0.5684,-0.0601,1.154
19.248546918,1.0216,0.5863,-0.0606,1.179
19.251025772,1.0436,0.6005,-0.0606,1.206
19.253475668,1.0602,0.6160,-0.0675,1.228
19.255411294,1.0730,0.6243,-0.0616,1.243
19.258230721,1.0862,0.6291,-0.0636,1.257
19.260718898,1.0940,0.6394,-0.0675,1.269
19.263092805,1.0979,0.6452,-0.0675,1.275
19.265737961,1.1130,0.6496,-0.0714,1.291
19.268117493,1.1057,0.6510,-0.0733,1.285
19.271542076,1.1023,0.6530,-0.0768,1.283
19.273153066,1.0998,0.6525,-0.0777,1.281
19.275850566,1.0906,0.6486,-0.0806,1.271
19.27853015,1.0847,0.6442,-0.0879,1.265
19.281138171,1.0759,0.6360,-0.0884,1.253
19.284229005,1.0632,0.6233,-0.0948,1.236
19.286536765,1.0490,0.6068,-0.1021,1.216
19.28900937,1.0363,0.5956,-0.1134,1.201
19.291494266,1.0172,0.5684,-0.1182,1.171
19.294217235,0.9972,0.5567,-0.1211,1.148
19.296009631,0.9776,0.5348,-0.1250,1.121
19.298551558,0.9615,0.5164,-0.1211,1.098
19.301297184,0.9380,0.4965,-0.1211,1.068
19.304444788,0.9179,0.4770,-0.1280,1.042
19.30611708,0.8974,0.4547,-0.1353,1.015
19.30870958,0.8739,0.4308,-0.1353,0.984
19.31255057,0.8524,0.4153,-0.1392,0.958
19.313768747,0.8363,0.4031,-0.1387,0.939
19.316227289,0.8153,0.3890,-0.1338,0.913
19.318855102,0.7962,0.3764,-0.1338,0.891
19.321574061,0.7781,0.3662,-0.1363,0.871
19.324727394,0.7610,0.3560,-0.1373,0.851
19.327260728,0.7507,0.3458,-0.1387,0.838
19.32987802,0.7345,0.3395,-0.1426,0.822
19.332259739,0.7301,0.3360,-0.1397,0.816
19.334788124,0.7243,0.3326,-0.1338,0.808
19.336341197,0.7169,0.3219,-0.1304,0.797
19.343728854,0.7150,0.3258,-0.1245,0.796
19.344248021,0.7076,0.3263,-0.1148,0.788
19.344630782,0.7052,0.3268,-0.1143,0.786
19.346610886,0.6988,0.3249,-0.1162,0.779
19.348929011,0.7008,0.3244,-0.1129,0.780
19.351332449,0.6988,0.3258,-0.1070,0.778
19.354608491,0.6988,0.3288,-0.1114,0.780
19.369333232,0.6979,0.3326,-0.1041,0.780
19.369946409,0.6984,0.3312,-0.0972,0.779
19.370103024,0.7042,0.3278,-0.0992,0.783
19.370249222,0.7042,0.3288,-0.1046,0.784
19.37038219,0.7096,0.3321,-0.0894,0.789
19.370555211,0.7155,0.3346,-0.0777,0.794
19.372999639,0.7164,0.3336,-0.0787,0.794
19.374828285,0.7208,0.3438,-0.0787,0.803
19.376736358,0.7262,0.3502,-0.0807,0.810
19.379354379,0.7282,0.3579,-0.0802,0.815
19.3820549,0.7395,0.3638,-0.0816,0.828
19.385393598,0.7512,0.3681,-0.0845,0.841
19.386951827,0.7713,0.3754,-0.0792,0.861
19.38946063,0.7889,0.3827,-0.0787,0.880
19.392229224,0.8094,0.3876,-0.0821,0.901
19.394611672,0.8343,0.3959,-0.0807,0.927
19.397036724,0.8519,0.4085,-0.0816,0.948
19.399556933,0.8759,0.4221,-0.0894,0.976
19.402567402,0.8974,0.4367,-0.0943,1.002
19.405166308,0.9170,0.4561,-0.0938,1.028
19.407813861,0.9410,0.4746,-0.0923,1.058
19.410407924,0.9605,0.4994,-0.0948,1.087
19.412803184,0.9810,0.5193,-0.0923,1.114
19.41481433,1.0021,0.5417,-0.0879,1.142
19.41722381,1.0246,0.5684,-0.0933,1.175
19.419821779,1.0431,0.5873,-0.0865,1.200
19.422686414,1.0607,0.6068,-0.0831,1.225
19.425080373,1.0788,0.6297,-0.0782,1.252
19.427529592,1.0979,0.6413,-0.0807,1.274
19.429896051,1.1067,0.6534,-0.0782,1.288
19.432378342,1.1165,0.6685,-0.0704,1.303
19.43518027,1.1273,0.6734,-0.0792,1.315
19.437959333,1.1390,0.6841,-0.0846,1.331
19.440148968,1.1390,0.6929,-0.0841,1.336
19.442733396,1.1361,0.6914,-0.0874,1.333
19.445887823,1.1356,0.6904,-0.0918,1.332
19.448425115,1.1351,0.6841,-0.0962,1.329
19.450913865,1.1312,0.6787,-0.0972,1.323
19.454233761,1.1185,0.6690,-0.0982,1.307
19.455295584,1.1043,0.6588,-0.1070,1.290
19.458087303,1.0872,0.6457,-0.1129,1.269
19.460644231,1.0715,0.6267,-0.1226,1.247
19.462898398,1.0510,0.6014,-0.1275,1.218
19.465777929,1.0255,0.5800,-0.1206,1.184
19.468083242,1.0089,0.5567,-0.1182,1.158
19.470643607,0.9820,0.5348,-0.1153,1.124
19.473051263,0.9586,0.5067,-0.1124,1.090
19.475710065,0.9292,0.4882,-0.1192,1.056
19.478138243,0.9028,0.4649,-0.1216,1.023
19.481138347,0.8720,0.4435,-0.1250,0.986
19.484461421,0.8470,0.4206,-0.1178,0.953
19.492072567,0.8211,0.4036,-0.1178,0.923
19.492578244,0.7996,0.3832,-0.1226,0.895
19.492834911,0.7708,0.3671,-0.1255,0.863
19.494392151,0.7483,0.3555,-0.1197,0.837
19.495945068,0.7292,0.3458,-0.1216,0.816
19.498793766,0.7082,0.3317,-0.1236,0.792
19.501309964,0.6910,0.3205,-0.1241,0.772
19.519827257,0.6842,0.3137,-0.1270,0.763
19.520415903,0.6768,0.3069,-0.1221,0.753
19.520759653,0.6646,0.3001,-0.1236,0.740
19.520940382,0.6578,0.2986,-0.1221,0.733
19.521103872,0.6573,0.2977,-0.1182,0.731
19.521254133,0.6509,0.2923,-0.1090,0.722
19.521408039,0.6485,0.2865,-0.1090,0.717
19.521557258,0.6465,0.2923,-0.1114,0.718
19.524576945,0.6421,0.2875,-0.1094,0.712
19.526888716,0.6416,0.2889,-0.1055,0.712
19.529292206,0.6387,0.2986,-0.1002,0.712
19.531807415,0.6475,0.2957,-0.1060,0.720
19.53430278,0.6548,0.2947,-0.1011,0.725
19.536275957,0.6588,0.2986,-0.0953,0.730
19.538773666,0.6700,0.3001,-0.0904,0.740
19.541785541,0.6822,0.3079,-0.0894,0.754
19.544598406,0.6925,0.3132,-0.0860,0.765
19.546411062,0.7013,0.3195,-0.0768,0.775
19.548972417,0.7141,0.3278,-0.0802,0.790
19.552474761,0.7268,0.3356,-0.0826,0.805
19.55501799,0.7468,0.3458,-0.0860,0.827
19.556510386,0.7742,0.3584,-0.0802,0.857
19.559030126,0.7908,0.3613,-0.0860,0.874
19.562415699,0.8118,0.3750,-0.0875,0.899
19.565168304,0.8314,0.3880,-0.0884,0.922
19.567117158,0.8480,0.4022,-0.0860,0.942
19.569949762,0.8642,0.4191,-0.0851,0.964
19.572580908,0.8314,0.4275,-0.0099,0.935
19.575157263,0.8593,0.4382,-0.0792,0.968
19.576781586,0.9282,0.4619,-0.1968,1.055
19.579298565,0.9810,0.4897,-0.1641,1.109
19.582362889,1.0226,0.5164,-0.0821,1.149
19.585171691,1.0544,0.5392,-0.0377,1.185
19.587031899,1.0862,0.5718,-0.0304,1.228
19.58951841,1.1063,0.6083,-0.0519,1.264
19.592619765,1.1151,0.6409,-0.0704,1.288
19.594714557,1.1224,0.6676,-0.0719,1.308
19.59703539,1.1273,0.6894,-0.0772,1.324
19.59967763,1.1327,0.7069,-0.0728,1.337
19.602471536,1.1434,0.7171,-0.0689,1.351
19.605402058,1.1591,0.7220,-0.0694,1.367
19.608027995,1.1635,0.7278,-0.0670,1.374
19.610436589,1.1674,0.7264,-0.0587,1.376
19.613138673,1.1698,0.7196,-0.0640,1.375
19.615302788,1.1654,0.7152,-0.0748,1.369
19.622832216,1.1639,0.7103,-0.0704,1.365
19.62336857,1.1493,0.6929,-0.0709,1.344
19.623615184,1.1297,0.6841,-0.0836,1.323
19.625335862,1.1063,0.6627,-0.0997,1.293
19.627594768,1.0847,0.6409,-0.1109,1.265
19.629852737,1.0579,0.6209,-0.1182,1.232
19.632475342,1.0368,0.5879,-0.1129,1.197
19.651211229,1.0050,0.5591,-0.1119,1.156
19.651791333,0.9771,0.5310,-0.1055,1.117
19.651964927,0.9478,0.5052,-0.1104,1.080
19.65211675,0.9214,0.4756,-0.1241,1.044
19.652272218,0.8945,0.4449,-0.1304,1.008
19.652424094,0.8608,0.4284,-0.1275,0.970
19.652568989,0.8338,0.4041,-0.1299,0.936
19.653236021,0.8104,0.3822,-0.1285,0.905
19.655247271,0.7840,0.3701,-0.1280,0.876
19.657736959,0.7649,0.3541,-0.1392,0.854
19.660205865,0.7390,0.3400,-0.1402,0.825
19.66343847,0.7165,0.3288,-0.1363,0.800
19.665539511,0.6969,0.3200,-0.1392,0.779
19.66790821,0.6867,0.3142,-0.1397,0.768
19.670373835,0.6701,0.3059,-0.1329,0.748
19.673382377,0.6642,0.2967,-0.1304,0.739
19.676047325,0.6603,0.2909,-0.1314,0.733
19.678121856,0.6520,0.2923,-0.1304,0.726
19.680591023,0.6465,0.2894,-0.1270,0.720
19.683104513,0.6456,0.2918,-0.1250,0.719
19.686185399,0.6485,0.2914,-0.1285,0.722
19.688841649,0.6495,0.2884,-0.1241,0.721
19.69129717,0.6505,0.2918,-0.1265,0.724
19.693889098,0.6500,0.2942,-0.1178,0.723
19.695653004,0.6530,0.2938,-0.1148,0.725
19.698218629,0.6622,0.2909,-0.1182,0.733
19.701183369,0.6676,0.2996,-0.1236,0.742
19.704297224,0.6789,0.3016,-0.1173,0.752
19.705898995,0.6906,0.3016,-0.1153,0.762
19.708365141,0.6994,0.3128,-0.1075,0.774
19.712612745,0.7092,0.3181,-0.1104,0.785
19.713476704,0.7160,0.3278,-0.0953,0.793
19.715981183,0.7346,0.3293,-0.1002,0.811
19.718603111,0.7561,0.3400,-0.1070,0.836
19.721409257,0.7742,0.3506,-0.1036,0.856
19.724564986,0.7962,0.3648,-0.0958,0.881
19.726862538,0.8187,0.3808,-0.0870,0.907
19.729516132,0.8363,0.3861,-0.0826,0.925
19.732467487,0.8603,0.4075,-0.0860,0.956
19.735028112,0.8730,0.4308,-0.0856,0.977
19.736316237,0.8930,0.4488,-0.0909,1.004
19.739063581,0.9180,0.4702,-0.0904,1.035
19.741551446,0.9336,0.4960,-0.0826,1.060
19.744568738,0.9346,0.5130,-0.0577,1.068
19.746288322,0.9561,0.5315,-0.0616,1.096
19.748976499,1.0031,0.5635,-0.1148,1.156
19.751655145,1.0334,0.5874,-0.1031,1.193
19.754708739,1.0559,0.6063,-0.0563,1.219
19.756292281,1.0789,0.6287,-0.0480,1.250
19.758881344,1.0970,0.6506,-0.0470,1.276
19.761442438,1.1087,0.6695,-0.0470,1.296
19.76836973,1.1229,0.6841,-0.0553,1.316
19.768796657,1.1292,0.6943,-0.0558,1.327
19.769688272,1.1307,0.7069,-0.0611,1.335
19.772146085,1.1395,0.7103,-0.0684,1.345
19.774648377,1.1468,0.7113,-0.0689,1.351
19.776621762,1.1503,0.7089,-0.0743,1.353
19.779079992,1.1537,0.7060,-0.0728,1.355
19.79649317,1.1449,0.6991,-0.0577,1.343
19.797172077,1.1385,0.6885,-0.0621,1.332
19.797499681,1.1263,0.6768,-0.0684,1.316
19.7977214,1.1092,0.6574,-0.0768,1.292
19.79793041,1.0867,0.6486,-0.0900,1.269
19.79812265,1.0715,0.6316,-0.1031,1.248
19.798311816,1.0495,0.6126,-0.1075,1.220
19.799377858,1.0222,0.5840,-0.1021,1.182
19.802347911,1.0002,0.5631,-0.1090,1.153
19.805221088,0.9762,0.5378,-0.1153,1.120
19.807693015,0.9473,0.5101,-0.1182,1.082
19.810157026,0.9214,0.4882,-0.1304,1.051
19.812623224,0.8950,0.4649,-0.1333,1.017
19.814739526,0.8696,0.4444,-0.1309,0.985
19.81709687,0.8491,0.4197,-0.1392,0.957
19.819624423,0.8187,0.4007,-0.1358,0.922
19.8227901,0.8002,0.3808,-0.1368,0.897
19.825050152,0.7761,0.3667,-0.1392,0.870
19.82737208,0.7527,0.3536,-0.1451,0.844
19.830391507,0.7365,0.3390,-0.1392,0.823
19.832365101,0.7170,0.3278,-0.1407,0.801
19.835036455,0.7028,0.3128,-0.1465,0.783
19.837560622,0.6925,0.3074,-0.1465,0.772
19.839983175,0.6882,0.3054,-0.1436,0.766
19.84267031,0.6818,0.3021,-0.1397,0.759
19.846898905,0.6710,0.2972,-0.1387,0.747
19.848179842,0.6686,0.2947,-0.1333,0.743
19.850827811,0.6647,0.2928,-0.1285,0.738
19.85337427,0.6608,0.2938,-0.1197,0.733
19.855283541,0.6583,0.2933,-0.1202,0.731
19.857783593,0.6554,0.2942,-0.1192,0.728
19.860271458,0.6525,0.2957,-0.1192,0.726
19.864116563,0.6500,0.2986,-0.1085,0.724
19.865487448,0.6451,0.3049,-0.1060,0.721
19.86780198,0.6471,0.3001,-0.1036,0.721
19.870329896,0.6490,0.3006,-0.0997,0.722
19.872785782,0.6525,0.3001,-0.0939,0.724
19.875517032,0.6583,0.3006,-0.0846,0.729
19.877912085,0.6569,0.3021,-0.0738,0.727
19.88367771,0.6622,0.3074,-0.0680,0.733
19.884248492,0.6710,0.3171,-0.0714,0.746
19.886520367,0.6838,0.3263,-0.0758,0.761
19.889010419,0.7013,0.3293,-0.0758,0.778
19.891554326,0.7243,0.3360,-0.0821,0.803
19.893811201,0.7453,0.3395,-0.0846,0.823
19.915369276,0.7743,0.3526,-0.0787,0.854
19.915882453,0.7982,0.3589,-0.0787,0.879
19.916052766,0.8266,0.3735,-0.0772,0.910
19.916204276,0.8471,0.3885,-0.0841,0.936
19.916364953,0.8691,0.4066,-0.0900,0.964
19.916515214,0.8886,0.4284,-0.0890,0.991
19.916656464,0.9126,0.4493,-0.0934,1.022
19.916807089,0.9356,0.4770,-0.0948,1.054
19.916948495,0.9591,0.5076,-0.0860,1.089
19.918316203,0.9840,0.5349,-0.0826,1.123
19.921088391,1.0139,0.5621,-0.0821,1.162
19.924002506,1.0212,0.5903,-0.0445,1.180
19.926566881,1.0500,0.6170,-0.0733,1.220
19.929310059,1.0828,0.6413,-0.1050,1.263
19.931776726,1.1121,0.6618,-0.0816,1.297
19.934213184,1.1278,0.6812,-0.0582,1.319
19.93611282,1.1459,0.7016,-0.0504,1.345
19.938660685,1.1621,0.7200,-0.0480,1.368
19.941406414,1.1635,0.7307,-0.0538,1.375
19.944839696,1.1694,0.7434,-0.0670,1.387
19.946229539,1.1713,0.7507,-0.0650,1.393
19.948696675,1.1665,0.7463,-0.0714,1.387
19.951493446,1.1665,0.7434,-0.0865,1.386
19.954868551,1.1713,0.7405,-0.0870,1.388
19.956227613,1.1689,0.7220,-0.0831,1.376
19.958799905,1.1596,0.7065,-0.0860,1.361
19.961782249,1.1410,0.6933,-0.0973,1.339
19.964551364,1.1288,0.6768,-0.1070,1.320
19.967470583,1.1087,0.6457,-0.1153,1.288
19.969908917,1.0852,0.6238,-0.1143,1.257
19.972427042,1.0559,0.6024,-0.1080,1.220
19.974743553,1.0290,0.5742,-0.1119,1.184
19.977606782,1.0212,0.5529,-0.1387,1.169
19.979178449,0.9821,0.5257,-0.1134,1.120
19.982200481,0.9484,0.4989,-0.0939,1.076
19.984911731,0.9146,0.4746,-0.1109,1.036
19.98673845,0.8789,0.4498,-0.1275,0.996
19.989286783,0.8510,0.4275,-0.1377,0.962
19.992616263,0.8173,0.4066,-0.1407,0.924
19.995097357,0.7860,0.3822,-0.1421,0.885
19.996808972,0.7576,0.3652,-0.1426,0.853
19.999479961,0.7375,0.3458,-0.1382,0.826
20.002363347,0.7189,0.3302,-0.1426,0.804
20.005347254,0.7053,0.3161,-0.1431,0.786
20.007909962,0.6862,0.3044,-0.1417,0.764
20.013905588,0.6730,0.2977,-0.1461,0.750
20.014321942,0.6632,0.2919,-0.1402,0.738
20.014676682,0.6520,0.2884,-0.1465,0.728
20.017173088,0.6471,0.2835,-0.1373,0.720
20.019557724,0.6461,0.2802,-0.1314,0.716
20.02291986,0.6417,0.2812,-0.1231,0.711
20.024736839,0.6427,0.2758,-0.1226,0.710
20.043507257,0.6407,0.2802,-0.1241,0.710
20.044173351,0.6388,0.2855,-0.1261,0.711
20.044349341,0.6398,0.2845,-0.1207,0.710
20.044493195,0.6407,0.2899,-0.1085,0.712
20.044646633,0.6481,0.2919,-0.1129,0.720
20.044781737,0.6544,0.2923,-0.1153,0.726
20.044925435,0.6613,0.2986,-0.1099,0.734
20.045306424,0.6691,0.3021,-0.1006,0.741
20.048200956,0.6808,0.3069,-0.0914,0.752
20.050503873,0.6930,0.3132,-0.0875,0.766
20.053055227,0.7057,0.3239,-0.0802,0.781
20.055163509,0.7170,0.3283,-0.0733,0.792
20.057601321,0.7347,0.3337,-0.0768,0.811
20.059994707,0.7567,0.3424,-0.0875,0.835
20.062849447,0.7772,0.3594,-0.0885,0.861
20.065385958,0.7992,0.3720,-0.0772,0.885
20.067951791,0.8187,0.3808,-0.0699,0.906
20.070238458,0.8329,0.3944,-0.0675,0.924
20.072864031,0.8603,0.4100,-0.0709,0.956
20.075624552,0.8754,0.4304,-0.0753,0.978
20.077838198,0.8955,0.4498,-0.0763,1.005
20.080441532,0.9185,0.4746,-0.0753,1.037
20.083509814,0.9381,0.4941,-0.0772,1.063
20.085956064,0.9596,0.5145,-0.0719,1.091
20.088653095,0.9875,0.5368,-0.0670,1.126
20.091964137,1.0095,0.5611,-0.0582,1.156
20.093722315,1.0324,0.5806,-0.0607,1.186
20.095636221,1.0515,0.6020,-0.0646,1.213
20.098112992,1.0686,0.6180,-0.0631,1.236
20.100686899,1.0789,0.6369,-0.0582,1.254
20.103117211,1.0877,0.6525,-0.0607,1.270
20.105790649,1.1044,0.6661,-0.0602,1.291
