time,xaxis,yaxis,zaxis,TgF
7.201363686,1.1751,0.2741,-0.301,1.244
7.20436827,1.1903,0.2469,-0.2746,1.246
7.20786702,1.2093,0.2304,-0.237,1.254
7.209038999,1.2152,0.2119,-0.1999,1.25
7.211489677,1.2157,0.1813,-0.1839,1.243
7.21417801,1.2133,0.156,-0.1712,1.235
7.217238115,1.203,0.1361,-0.1653,1.222
7.219418219,1.1966,0.1206,-0.1478,1.212
7.222416396,1.1932,0.1113,-0.1195,1.204
7.224901345,1.1844,0.1021,-0.078,1.191
7.227444418,1.1727,0.1006,-0.0458,1.178
7.229214783,1.1522,0.0992,-0.0219,1.157
7.231756137,1.1276,0.0987,0.0079,1.132
7.235118116,1.0959,0.0982,0.043,1.101
7.237628273,1.0719,0.106,0.068,1.079
7.239302388,1.0524,0.1239,0.0938,1.064
7.2419002,1.0318,0.1385,0.1157,1.048
7.24456942,1.0133,0.1555,0.1226,1.032
7.247819524,0.9932,0.1692,0.1197,1.015
7.249452962,0.9643,0.1716,0.1329,0.988
7.252184577,0.935,0.1745,0.1523,0.963
7.254843223,0.9071,0.1861,0.1655,0.941
7.257654369,0.8866,0.2012,0.1831,0.927
7.260217077,0.8704,0.2065,0.1963,0.916
7.262712546,0.8685,0.1774,0.1953,0.908
7.264610776,0.8465,0.1759,0.2158,0.891
7.26784088,0.8269,0.2202,0.2406,0.889
7.26979911,0.8118,0.2299,0.2529,0.881
7.27236536,0.8088,0.2333,0.2617,0.882
7.275399787,0.8128,0.2314,0.2782,0.89
7.277385152,0.8123,0.2226,0.2919,0.891
7.279787756,0.8152,0.2109,0.2993,0.894
7.282381871,0.8044,0.1963,0.3065,0.883
7.285180257,0.7922,0.1871,0.3212,0.875
7.287607288,0.7731,0.1847,0.3261,0.859
7.289938851,0.7623,0.1891,0.3392,0.856
7.292630466,0.7643,0.1959,0.3495,0.863
7.295200779,0.7741,0.2027,0.3637,0.879
7.298194633,0.7819,0.2124,0.3666,0.889
7.302196509,0.7897,0.2216,0.3622,0.897
7.303232759,0.7961,0.2251,0.3505,0.898
7.305885884,0.7926,0.2294,0.328,0.888
7.308031301,0.7902,0.2372,0.2993,0.878
7.310269634,0.7946,0.246,0.2763,0.876
7.31277526,0.8181,0.2518,0.2392,0.889
7.315386197,0.8582,0.2508,0.2012,0.916
7.318059375,0.913,0.2625,0.1523,0.962
7.320324167,0.9687,0.2692,0.0928,1.01
7.323000261,1.0123,0.2746,0.0513,1.05
7.325387136,1.0538,0.2508,-0.0033,1.083
7.328278699,1.0895,0.2372,-0.0672,1.117
7.330491095,1.1179,0.2406,-0.1136,1.149
7.333297085,1.1423,0.2567,-0.1648,1.182
7.336112554,1.1614,0.2702,-0.2102,1.211
7.338725991,1.1765,0.2707,-0.2331,1.23
7.341249533,1.1942,0.2669,-0.2546,1.25
7.343734898,1.1952,0.2445,-0.2556,1.246
7.346255888,1.1903,0.2323,-0.2351,1.235
7.34832344,1.1863,0.2236,-0.2043,1.224
7.350680263,1.1756,0.2042,-0.1707,1.205
7.353312035,1.1746,0.1779,-0.1555,1.198
7.355733337,1.1726,0.1536,-0.1453,1.192
7.358400941,1.1677,0.1395,-0.1243,1.183
7.360842556,1.1628,0.1293,-0.0911,1.174
7.363336358,1.1594,0.1127,-0.0594,1.166
7.366341359,1.1472,0.1108,-0.0238,1.153
7.368532296,1.1404,0.104,-0.0009,1.145
7.370989693,1.1144,0.0982,0.025,1.119
7.373846724,1.0851,0.1016,0.0616,1.092
7.376661672,1.0548,0.1084,0.083,1.064
7.379099693,1.0411,0.1215,0.1046,1.053
7.382404902,1.0211,0.1356,0.1255,1.038
7.384235111,0.9971,0.1522,0.1338,1.017
7.386917819,0.9721,0.1614,0.144,0.996
7.388767819,0.9457,0.1726,0.1558,0.974
7.391143809,0.9154,0.1789,0.1719,0.948
7.39399157,0.8959,0.192,0.1811,0.934
7.396931206,0.8831,0.2105,0.1816,0.926
7.398868185,0.867,0.2177,0.1904,0.914
7.401283185,0.8607,0.2241,0.1953,0.911
7.404145425,0.8646,0.2182,0.1938,0.913
7.406872717,0.8704,0.192,0.1924,0.912
7.408976467,0.9144,0.2547,0.1255,0.958
7.411476728,0.8484,0.226,0.2143,0.904
7.414180791,0.7545,0.1585,0.3354,0.841
7.416791208,0.7819,0.1808,0.2895,0.853
7.420354489,0.8117,0.1973,0.2861,0.883
7.422518031,0.8024,0.209,0.3295,0.892
7.424883969,0.7882,0.2192,0.3319,0.883
7.427265844,0.7868,0.2212,0.3099,0.874
7.429311209,0.7897,0.2231,0.3012,0.874
7.431718188,0.8014,0.2139,0.2993,0.882
7.434277147,0.8093,0.2149,0.3148,0.895
7.437571053,0.8161,0.2192,0.3173,0.903
7.439240012,0.8274,0.226,0.308,0.911
7.441762512,0.8382,0.2304,0.2836,0.914
7.445174492,0.8426,0.2338,0.2626,0.913
7.447961836,0.8445,0.2381,0.2465,0.911
7.449676002,0.8455,0.2421,0.2133,0.905
7.452021524,0.8568,0.2416,0.1948,0.911
7.454838295,0.8724,0.2348,0.1816,0.922
7.457626212,0.9047,0.2381,0.1563,0.948
7.460118712,0.9359,0.2421,0.1143,0.973
7.462700431,0.9658,0.2445,0.0728,0.999
7.465196421,1.001,0.245,0.0343,1.031
7.467793713,1.0357,0.259,0.0006,1.068
7.46981564,1.0704,0.2702,-0.0267,1.104
7.472150744,1.1037,0.2343,-0.1014,1.133
7.474829911,1.132,0.2226,-0.1448,1.163
7.477833349,1.1516,0.244,-0.1629,1.188
7.480464391,1.1702,0.2552,-0.1887,1.212
7.482487568,1.176,0.2503,-0.2156,1.222
7.484718714,1.1765,0.2358,-0.2175,1.219
7.487616787,1.1864,0.2231,-0.2117,1.226
7.489987309,1.1913,0.2056,-0.2053,1.226
7.492388507,1.1932,0.1954,-0.1858,1.223
7.495456111,1.1966,0.1818,-0.1697,1.222
7.498162101,1.2006,0.1638,-0.1629,1.223
7.50077408,1.2015,0.1512,-0.1531,1.221
7.503037206,1.1991,0.1308,-0.1351,1.214
7.505651008,1.1932,0.1234,-0.1082,1.204
7.50770455,1.1814,0.1162,-0.0682,1.189
7.510391425,1.1716,0.1171,-0.0482,1.178
7.51474929,1.1457,0.1118,-0.0204,1.151
7.516918926,1.1228,0.103,-0.0043,1.127
7.51784679,1.0944,0.105,0.0294,1.1
7.520552103,1.0719,0.1084,0.0645,1.079
7.522760281,1.046,0.1181,0.0943,1.057
7.525364343,1.0343,0.1308,0.0953,1.047
7.528023823,1.0118,0.1405,0.1221,1.029
7.530645958,0.9829,0.1531,0.1382,1.004
7.533131688,1.0089,0.1881,0.0719,1.029
7.536004188,1.0773,0.2216,-0.0458,1.101
7.538586063,0.9672,0.1167,0.1275,0.983
7.541045022,0.8846,0.0729,0.2275,0.916
7.543910335,0.8602,0.1025,0.2236,0.895
7.546248564,0.8641,0.1677,0.2133,0.906
7.548282939,0.8524,0.1988,0.2295,0.905
7.550965023,0.8299,0.2042,0.269,0.896
7.553141481,0.7936,0.2022,0.3114,0.876
7.556013148,0.7829,0.2129,0.3163,0.871
7.558282888,0.7936,0.2338,0.2993,0.88
7.560701951,0.7814,0.2401,0.3114,0.875
7.563425441,0.7721,0.2421,0.3217,0.871
7.565906795,0.7741,0.2348,0.3114,0.867
7.568665858,0.7746,0.2294,0.3129,0.866
7.571006848,0.7765,0.2241,0.3319,0.874
7.573789244,0.7584,0.2129,0.3397,0.858
7.576631067,0.7521,0.2061,0.3495,0.855
7.579061119,0.7428,0.2012,0.3588,0.849
7.581708411,0.7491,0.2047,0.3666,0.859
7.58429711,0.7697,0.208,0.3719,0.88
7.586791433,0.7843,0.2221,0.371,0.896
7.588663725,0.7912,0.2314,0.3666,0.902
7.591295652,0.7975,0.2328,0.3529,0.903
7.594200756,0.7975,0.2411,0.3495,0.904
7.596782423,0.7834,0.2421,0.3368,0.886
7.598853257,0.7711,0.2508,0.3104,0.868
7.601351799,0.7677,0.2581,0.2695,0.854
7.604162997,0.7594,0.2498,0.2631,0.842
7.606737424,0.7966,0.244,0.2378,0.866
7.608825602,0.8695,0.2493,0.1992,0.926
7.611533779,0.9506,0.2674,0.1455,0.998
7.614275029,1.0265,0.259,0.0665,1.061
7.617114821,1.0929,0.2483,-0.0204,1.121
7.619517113,1.1306,0.2513,-0.0896,1.162
7.622087738,1.1433,0.2751,-0.1443,1.185
7.624638676,1.1472,0.3038,-0.197,1.203
7.627617218,1.1496,0.3174,-0.2439,1.217
7.62904477,1.1638,0.3271,-0.2951,1.244
7.631727218,1.1966,0.3305,-0.3483,1.289
7.6342805,1.2172,0.3013,-0.361,1.305
7.637197479,1.2235,0.2702,-0.341,1.299
7.639181594,1.2284,0.2314,-0.3039,1.286
7.641695449,1.2362,0.1983,-0.2668,1.28
7.644297272,1.2485,0.1692,-0.2361,1.282
7.647657793,1.2533,0.158,-0.2146,1.281
7.649342429,1.2494,0.138,-0.1907,1.271
7.652044356,1.2431,0.1201,-0.1648,1.26
7.654786387,1.2294,0.1127,-0.138,1.242
7.657484356,1.2118,0.0987,-0.1072,1.221
7.661784461,1.2045,0.0948,-0.0819,1.211
7.662634253,1.1819,0.0904,-0.0419,1.186
7.665376909,1.1413,0.0773,0.0016,1.144
7.667789305,1.1193,0.0782,0.0464,1.123
7.669673733,1.0934,0.088,0.0772,1.1
7.67220165,1.0797,0.1021,0.1011,1.089
7.67485566,1.0597,0.1127,0.1138,1.072
7.6781429,1.0299,0.1244,0.1231,1.045
7.679844775,0.9956,0.1327,0.1431,1.015
7.682310974,0.9604,0.1356,0.1587,0.983
7.685149515,0.9335,0.1463,0.1729,0.961
7.687415766,0.9051,0.1599,0.1875,0.938
7.689947485,0.8919,0.1487,0.2051,0.927
7.693115298,0.8675,0.1332,0.2192,0.905
7.695625767,0.8387,0.1798,0.2529,0.894
7.698166652,0.821,0.2163,0.2626,0.889
7.700604673,0.8063,0.226,0.2797,0.883
7.703144621,0.7985,0.227,0.2919,0.88
7.705568007,0.7956,0.2279,0.3022,0.881
7.707639257,0.7926,0.2216,0.3183,0.882
7.710100872,0.7941,0.2256,0.3295,0.889
7.712816133,0.7785,0.226,0.3319,0.876
7.715468269,0.7697,0.2192,0.3339,0.867
7.717728373,0.754,0.2105,0.3339,0.851
7.720193217,0.7306,0.208,0.347,0.835
7.722654832,0.7154,0.2056,0.3637,0.828
7.725314936,0.712,0.2124,0.3797,0.834
7.727963895,0.7227,0.2231,0.3929,0.852
7.730348843,0.7389,0.2304,0.3993,0.871
7.733024781,0.7438,0.2411,0.4022,0.879
7.735424156,0.7516,0.2479,0.3876,0.881
7.738812958,0.7545,0.2518,0.3666,0.876
7.741086188,0.756,0.262,0.328,0.865
7.743628375,0.7604,0.2712,0.2997,0.861
7.746118844,0.7721,0.278,0.2582,0.86
7.748127855,0.8142,0.2883,0.2163,0.89
7.750456397,0.8812,0.3033,0.1792,0.949
7.753356762,0.9413,0.2873,0.1182,0.991
7.75564171,0.998,0.2567,0.0528,1.032
7.759529835,1.0484,0.2493,-0.0067,1.078
7.761038742,1.0817,0.2571,-0.0721,1.114
7.763367023,1.1076,0.2785,-0.1263,1.149
7.765927857,1.134,0.2999,-0.1731,1.186
7.768238118,1.1467,0.3048,-0.2053,1.204
7.770949107,1.157,0.296,-0.2351,1.217
7.774764212,1.1633,0.279,-0.2536,1.223
7.776653431,1.1633,0.2576,-0.2488,1.217
7.779101869,1.1721,0.2304,-0.2243,1.215
7.781682702,1.1726,0.2027,-0.1995,1.207
7.784154213,1.1795,0.1866,-0.1756,1.207
7.786649369,1.1854,0.1633,-0.1545,1.207
7.78861312,1.1825,0.1429,-0.1404,1.199
7.791037964,1.1814,0.1162,-0.1228,1.193
7.793991558,1.183,0.1045,-0.1068,1.192
7.79676786,1.1859,0.0992,-0.076,1.192
7.79866286,1.1756,0.0987,-0.0516,1.181
7.801076037,1.1594,0.0943,-0.0365,1.164
7.80394135,1.1418,0.0987,-0.0033,1.146
7.807162028,1.1252,0.1021,0.0211,1.13
7.808763122,1.0973,0.1055,0.044,1.103
7.811208903,1.0709,0.1162,0.0587,1.079
7.814228903,1.0475,0.1278,0.0699,1.058
7.817044737,1.0348,0.1463,0.0753,1.048
7.819405518,1.0157,0.1614,0.0938,1.033
7.8219488,0.9907,0.1745,0.1031,1.011
7.824524061,0.9545,0.1891,0.1172,0.98
7.827054373,0.9267,0.1881,0.1338,0.955
7.828999946,0.9105,0.193,0.1426,0.942
7.831458176,0.8963,0.2061,0.1567,0.933
7.834250416,0.8851,0.2119,0.1743,0.927
7.837200676,0.8724,0.2124,0.1943,0.919
7.839124739,0.8597,0.2134,0.2084,0.91
7.841686614,0.8538,0.2144,0.2177,0.907
7.844235521,0.844,0.21,0.2285,0.899
7.846691979,0.8343,0.1954,0.2353,0.889
7.849148646,0.8294,0.1813,0.2524,0.886
7.851658074,0.8176,0.2182,0.267,0.887
7.854538907,0.8211,0.2401,0.2782,0.9
7.85687422,0.8211,0.2343,0.2748,0.897
7.859376981,0.8245,0.2163,0.2841,0.898
7.86198745,0.8279,0.2061,0.2934,0.902
7.86432646,0.8304,0.2124,0.29,0.905
7.866926096,0.8181,0.2197,0.2787,0.892
7.869371409,0.8201,0.2197,0.2641,0.889
7.871875107,0.8255,0.2197,0.2538,0.891
7.874989795,0.8328,0.2294,0.2524,0.9
7.877046774,0.848,0.2381,0.2344,0.911
7.879617347,0.8655,0.2372,0.2216,0.924
7.882026514,0.8866,0.2333,0.2075,0.94
7.885023077,0.912,0.245,0.1836,0.962
7.887614327,0.9389,0.2469,0.146,0.982
7.89044438,0.9579,0.2469,0.1133,0.996
7.892407557,0.9707,0.2542,0.0786,1.006
7.895568234,0.9824,0.2523,0.0469,1.015
7.897908078,1.0054,0.2479,0.0196,1.036
7.900511099,1.0255,0.2445,-0.0121,1.054
7.903006985,1.0406,0.2377,-0.0433,1.068
7.905602975,1.0651,0.2343,-0.0618,1.092
7.907609798,1.0856,0.2274,-0.076,1.112
7.910161621,1.1066,0.2207,-0.0916,1.132
7.912495892,1.1213,0.2032,-0.0965,1.144
7.916077716,1.1272,0.1886,-0.095,1.147
7.917737976,1.1184,0.1823,-0.0926,1.137
7.920030737,1.1174,0.1764,-0.077,1.134
7.922541883,1.1184,0.1652,-0.0692,1.133
7.925242612,1.1086,0.156,-0.0599,1.121
7.927834904,1.1096,0.1468,-0.0384,1.12
7.930247613,1.1081,0.1463,-0.0228,1.118
7.932665165,1.0949,0.1463,0.006,1.105
7.936163811,1.0924,0.1497,0.0133,1.103
7.938401259,1.0719,0.1502,0.0269,1.083
7.940952562,1.0543,0.1507,0.0426,1.066
7.943538552,1.0387,0.1536,0.0611,1.052
7.945960479,1.0186,0.1589,0.0782,1.034
7.947980844,1.0054,0.1624,0.0811,1.022
7.950355531,0.9897,0.1643,0.1011,1.008
7.952879594,0.9814,0.1731,0.1031,1.002
7.955673761,0.9721,0.1798,0.1133,0.995
7.958161626,0.956,0.1856,0.1348,0.983
7.960484074,0.9477,0.1963,0.1382,0.978
7.962998606,0.934,0.2003,0.1435,0.966
7.965590741,0.9164,0.2056,0.1543,0.952
7.968295742,0.9071,0.209,0.1651,0.945
7.970622565,0.8973,0.2182,0.1729,0.94
7.973185794,0.8905,0.2207,0.1772,0.934
7.976260169,0.8856,0.2236,0.1904,0.933
7.978857826,0.8748,0.2256,0.1938,0.924
7.981432878,0.8724,0.2221,0.1968,0.921
7.983889024,0.8734,0.2231,0.1973,0.923
7.987135014,0.866,0.2172,0.1982,0.915
7.988457827,0.8665,0.2158,0.2051,0.916
7.990925119,0.8699,0.2119,0.2084,0.919
7.993846057,0.8753,0.2085,0.2143,0.925
7.996701213,0.8748,0.2114,0.2172,0.926
7.998451213,0.8783,0.2085,0.2158,0.928
8.000944078,0.8841,0.2061,0.2094,0.932
8.00385887,0.8954,0.207,0.2026,0.941
8.006597985,0.8988,0.2085,0.1987,0.944
8.008756839,0.9091,0.208,0.1875,0.951
8.011094027,0.9179,0.2105,0.1685,0.957
8.013929704,0.9267,0.2168,0.1499,0.963
8.016999184,0.9418,0.2124,0.1392,0.975
8.021158247,0.9589,0.2182,0.1201,0.991
8.021950382,0.9751,0.2192,0.1016,1.005
8.024573403,0.9878,0.2187,0.0894,1.016
8.027234862,0.998,0.2226,0.0738,1.025
8.028852466,1.0123,0.2256,0.0504,1.038
8.031452519,1.0186,0.227,0.0323,1.044
8.034073665,1.0274,0.2246,0.0147,1.052
8.037181634,1.0338,0.2197,0.006,1.057
8.038935801,1.048,0.2149,-0.0053,1.07
8.041464186,1.045,0.21,-0.0057,1.066
8.044290593,1.0489,0.2003,0.0006,1.068
8.047449239,1.047,0.1988,0.0031,1.066
8.049094343,1.044,0.1959,0.0089,1.062
8.051688146,1.0421,0.1856,0.0211,1.059
8.054290854,1.047,0.1803,0.0216,1.063
8.057616323,1.044,0.1794,0.0245,1.06
8.059870022,1.0445,0.1847,0.0304,1.061
8.062316897,1.0421,0.1774,0.0382,1.058
8.064821793,1.0431,0.1759,0.0431,1.059
8.06734372,1.0318,0.1823,0.0455,1.049
8.069471012,1.0245,0.1803,0.0426,1.041
8.07189945,1.0157,0.1866,0.0474,1.034
8.074838565,1.0098,0.1905,0.0587,1.029
8.077763357,1.0054,0.1896,0.0606,1.025
8.079481221,1.0035,0.1944,0.0548,1.024
8.08205893,0.9996,0.192,0.0582,1.019
8.085192889,1.003,0.1935,0.0601,1.023
8.08776466,0.9971,0.193,0.0636,1.018
8.089731952,0.9986,0.2012,0.0655,1.021
8.092129452,0.9966,0.2037,0.0621,1.019
8.094899556,0.9941,0.2056,0.068,1.017
8.097887109,0.9863,0.2032,0.0767,1.01
8.100287421,0.9746,0.2056,0.0826,0.999
8.10287789,0.9677,0.2061,0.0777,0.992
8.105347005,0.9643,0.2012,0.0894,0.989
8.107625339,0.955,0.1949,0.1094,0.981
8.109761641,0.9555,0.1881,0.1177,0.981
8.112273204,0.9482,0.193,0.1231,0.975
8.116010704,0.9394,0.1959,0.1368,0.969
8.117675079,0.9345,0.1925,0.1465,0.965
8.120180236,0.9306,0.1876,0.1636,0.963
8.12258909,0.9286,0.194,0.1641,0.963
8.125121851,0.9227,0.194,0.1748,0.959
8.127707841,0.9154,0.1925,0.1836,0.953
8.130136539,0.9144,0.1978,0.187,0.954
8.132723675,0.9105,0.1963,0.1889,0.95
8.135508675,0.8998,0.1944,0.1929,0.941
8.138569456,0.8895,0.2007,0.1943,0.932
8.140841175,0.8875,0.2017,0.207,0.933
8.14323654,0.8827,0.209,0.2031,0.93
8.14587852,0.8763,0.2051,0.2056,0.923
